2017-12-22 05:33:19,0,0,3,0.0,3433.1,0,0.0,0.0,24.8,0,
2017-12-22 05:33:47,0,0,3,0.4,3434.2,22.0,0.0,0.0,24.6,0,
2017-12-22 05:33:50,0,0,3,0.4,3434.3,22.7,0.0,0.0,24.6,0,
2017-12-22 05:33:53,0,0,3,0.5,3434.4,24.1,0.0,0.0,24.6,0,
2017-12-22 05:33:56,0,0,3,0.5,3434.6,22.6,0.0,0.0,24.7,0,
2017-12-22 05:33:59,0,0,3,0.6,3434.6,22.1,0.0,0.0,24.7,0,
2017-12-22 05:34:02,0,0,3,0.6,3434.7,24.3,0.0,0.0,24.7,0,
2017-12-22 05:34:05,0,0,3,0.7,3434.9,22.2,0.0,0.0,24.7,0,
2017-12-22 05:34:08,0,0,3,0.7,3434.8,22.2,0.0,0.0,24.7,0,
2017-12-22 05:34:12,0,0,3,0.8,3435.1,24.0,0.0,0.0,24.7,0,
2017-12-22 05:34:15,0,0,3,0.8,3435.0,21.9,0.0,0.0,24.7,0,
2017-12-22 05:34:18,0,0,3,0.9,3435.2,24.6,0.0,0.0,24.7,0,
2017-12-22 05:34:21,0,0,3,0.9,3435.3,22.0,0.0,0.0,24.7,0,
2017-12-22 05:34:24,0,0,3,1.0,3435.4,24.2,0.0,0.0,24.7,0,
2017-12-22 05:34:25,0,0,3,1.0,3435.3,24.5,0.0,0.0,24.7,1,时间到
2017-12-22 05:34:29,0,1,2,0.0,3435.6,0,0.0,0.0,24.7,0,
2017-12-22 05:34:51,0,1,2,0.4,3513.2,40000.3,266.7,933.1,24.8,0,
2017-12-22 05:34:54,0,1,2,0.4,3517.3,40000.3,266.7,933.1,24.8,0,
2017-12-22 05:34:58,0,1,2,0.5,3521.0,40001.0,333.3,1167.8,24.8,0,
2017-12-22 05:35:01,0,1,2,0.5,3524.7,40001.0,333.3,1167.8,24.8,0,
2017-12-22 05:35:04,0,1,2,0.6,3527.9,40001.2,400.0,1402.9,24.8,0,
2017-12-22 05:35:07,0,1,2,0.6,3531.1,40001.6,400.0,1402.9,24.8,0,
2017-12-22 05:35:11,0,1,2,0.7,3533.9,40001.5,466.7,1638.5,24.8,0,
2017-12-22 05:35:14,0,1,2,0.7,3536.4,40001.7,466.7,1638.5,24.8,0,
2017-12-22 05:35:17,0,1,2,0.8,3538.7,40001.8,533.4,1874.3,24.8,0,
2017-12-22 05:35:20,0,1,2,0.8,3540.8,40002.0,533.4,1874.3,24.8,0,
2017-12-22 05:35:23,0,1,2,0.9,3543.0,40002.1,600.0,2110.5,24.8,0,
2017-12-22 05:35:27,0,1,2,0.9,3544.9,40002.3,600.0,2110.5,24.8,0,
2017-12-22 05:35:30,0,1,2,1.0,3546.6,40002.4,666.7,2346.8,24.8,0,
2017-12-22 05:35:33,0,1,2,1.0,3548.1,40002.4,666.7,2346.8,24.8,0,
2017-12-22 05:35:36,0,1,2,1.1,3549.6,40002.3,733.4,2583.4,24.9,0,
2017-12-22 05:35:39,0,1,2,1.1,3550.9,40002.2,733.4,2583.4,24.9,0,
2017-12-22 05:35:42,0,1,2,1.2,3552.0,40002.6,800.1,2820.2,24.9,0,
2017-12-22 05:35:45,0,1,2,1.2,3553.2,40002.5,800.1,2820.2,25.0,0,
2017-12-22 05:35:48,0,1,2,1.3,3554.5,40002.3,866.7,3057.1,25.0,0,
2017-12-22 05:35:51,0,1,2,1.4,3555.7,40002.7,933.4,3294.2,25.0,0,
2017-12-22 05:35:54,0,1,2,1.4,3556.7,39999.7,933.4,3294.2,24.9,0,
2017-12-22 05:35:58,0,1,2,1.5,3557.7,39999.9,1000.1,3531.4,24.9,0,
2017-12-22 05:36:01,0,1,2,1.5,3558.8,39999.5,1000.1,3531.4,24.9,0,
2017-12-22 05:36:04,0,1,2,1.6,3559.7,39999.7,1066.7,3768.7,24.9,0,
2017-12-22 05:36:07,0,1,2,1.6,3560.7,40000.1,1066.7,3768.7,24.9,0,
2017-12-22 05:36:10,0,1,2,1.7,3561.5,39999.7,1133.4,4006.1,24.9,0,
2017-12-22 05:36:13,0,1,2,1.7,3562.4,40000.2,1133.4,4006.1,24.9,0,
2017-12-22 05:36:17,0,1,2,1.8,3563.3,39999.4,1200.1,4243.6,24.9,0,
2017-12-22 05:36:20,0,1,2,1.8,3564.2,40000.1,1200.1,4243.6,24.9,0,
2017-12-22 05:36:23,0,1,2,1.9,3565.0,39999.9,1266.7,4481.3,24.9,0,
2017-12-22 05:36:26,0,1,2,1.9,3565.8,40000.0,1266.7,4481.3,25.0,0,
2017-12-22 05:36:29,0,1,2,2.0,3566.7,39999.8,1333.4,4719.0,24.9,0,
2017-12-22 05:36:32,0,1,2,2.0,3567.6,40000.2,1333.4,4719.0,24.9,0,
